"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
2662.0,21704.93210228628,5489.201144762914,117.64072253408541,53.199733567396194,10.148564140611727,2.275948371715057,583.0245166206066,30.075240114817817,1.0
2662.0,23762.693055235344,34936.10207860062,118.01768353996742,53.83196044469112,9.934107304402854,2.449104506626168,657.9266088740673,30.84320634123715,1.0
2663.0,21613.55492983306,5465.5824862659465,169.5052466280581,183.28273515586287,10.355699410667349,3.736107415684182,NaN,25.72804476152973,2.0
2664.0,36427.78540563135,33947.26011551342,155.37467967218603,191.02484536668564,7.57233802670495,4.016544591760011,NaN,22.734998074685354,2.0
2665.0,21635.75927357878,5392.949817444897,200.73937220742056,205.41156060458678,10.221217813956091,4.4134521784761045,NaN,33.7440925707211,2.0
2665.0,28811.697041904805,14822.74101069534,162.2974990590817,338.0408873756237,10.303048531729988,8.138509822303758,NaN,23.60026004523256,4.0
2667.0,13672.618236856611,14235.341257322987,175.8847125085232,158.31018011041203,10.827153895894092,2.4800396659449584,538.9662847957217,25.196645704664572,1.0
2667.0,21643.9587892064,5444.470995280713,244.50489315643216,313.50349859073333,9.24594257574665,3.868854127704642,NaN,30.373413219734257,2.0
2669.0,21585.78398030652,5433.426498960742,180.9973169114353,97.73461142252611,9.958498611800806,1.785162874793096,364.1765688392009,32.306858403090494,1.0
2670.0,28781.730942128055,14848.656070057657,128.74795642824105,58.378949946064616,11.270871604235,2.0576521474575267,403.84266007278507,30.65181986554667,1.0
2670.0,5948.269020557928,7815.520553643875,117.61757755622847,158.56842277194636,9.620860712929957,4.1177098425684235,NaN,17.73797423795082,2.0
2672.0,5971.331344205654,7877.753268062406,192.6916458448436,126.05445441299584,8.964588752985085,2.1330523866088202,507.8458585936982,31.52133772259016,1.0
2672.0,21665.968796334786,5462.950974611838,168.96821932738916,83.11048760310308,10.570763182371657,1.9484634383496156,343.335929793233,33.949230275026274,1.0
2673.0,28816.54045658758,14793.945362944545,186.4377312980778,115.18401002973155,9.438952585552288,2.02282420334983,486.7001080929137,31.430555998904627,1.0
2674.0,21609.655261376796,5533.497490220102,218.21356201988777,125.56217956278282,9.271913591980521,2.2397951308470923,513.1606693567495,38.519703102780326,1.0
2674.0,28806.095445101913,14864.464134074846,171.66288188512704,98.82869598426343,9.925171817373384,1.8815000161598754,394.07821596787596,30.44546817619513,1.0
2674.0,36446.248478936985,33966.70838056282,172.18439560959396,256.5821883203416,7.593120660196294,3.7157894916397325,NaN,20.503342754852945,2.0
2675.0,21642.299724681012,5459.317127222846,175.1936005589106,172.93511651128236,10.546680152364548,4.346407446206655,NaN,30.84650669070559,2.0
2675.0,39440.83429279112,3962.0315011176185,140.60392287969574,129.51675572881777,7.859110266038706,3.4995491569210992,NaN,24.533311377889117,2.0
2676.0,36470.61218133369,33891.75302270015,162.05859769396488,94.46479003004568,7.518986556873777,1.885152848896081,476.9331892140184,29.12552921130447,1.0
2677.0,21681.91153056379,5430.377316550381,193.50798989373303,110.53415393703722,9.243796400326826,2.2539683068044454,521.7484674472119,35.62629056382959,1.0
2677.0,28794.0706572379,14789.760588167552,153.3845930142373,78.03770040758813,10.449146362180414,1.9956731708827837,412.91054156256695,31.39555713258825,1.0
2679.0,5901.703758708101,7800.246907508681,187.90813058407014,123.89337503329945,8.727076185966519,2.2274403330771384,512.2814962154133,31.350516816573112,1.0
2679.0,39480.07326748177,3962.9101477222935,162.3256990858208,81.95746427714319,7.744660312059128,1.6880770961372862,348.15950481290037,30.9549589230161,1.0
2680.0,5968.041248329914,7841.519945981972,147.47326030137233,146.4124794947605,9.631621038241345,1.842353712076833,351.86652636646096,19.62601551114807,1.0
2681.0,5965.959499270248,7801.30770229357,124.48263978504608,200.71362449864995,9.35637877118949,4.225783955843102,NaN,16.417434939090857,2.0
2681.0,28805.963143663612,14820.413660562748,143.67790313244717,218.7971384642984,10.54837985499253,6.016731239579366,NaN,22.689656820555985,3.0
2682.0,21681.417553969404,5412.459077559195,243.03587636584908,302.8154014373072,9.276117134109752,3.988017300835821,NaN,31.483850444060405,2.0
2683.0,21657.86193304022,5468.533503580234,182.92391810381162,102.33376760588317,9.992853515008331,2.285741739703737,521.4671396157601,34.97440652177597,1.0
2683.0,23392.376108953726,16982.310379682465,150.04583744303554,928.4122639832854,12.124671391904215,11.327514917106384,NaN,11.17471613789307,5.0
2685.0,39453.78544330463,3992.186647768113,146.23930202992597,209.29405446500624,7.777947570681081,5.966090646425011,NaN,24.07098181609739,3.0
2687.0,28824.44927958194,14806.745529317512,143.1807034601193,308.4256845568983,10.516533816884733,7.022892749518925,NaN,18.809126463558457,4.0
2694.0,28802.784273018602,14823.667982829831,126.85976092493908,62.926753191242554,10.344140540530264,2.5579793882029347,663.3925287356849,31.073495697779755,1.0
2694.0,29443.78821271738,27416.74199194742,140.14238793605497,66.51720515414827,10.238653581928794,1.7628840566546164,322.31914095639394,29.809019850017844,1.0
2695.0,29275.890720642034,27364.50093172521,197.91193328259268,197.9972580858242,9.975046526237135,2.1830228417603537,443.37478765044926,24.280174492720022,1.0
2695.0,36466.4381411463,33952.434252980864,128.3113540549283,193.49892893368695,8.505588059223953,4.084670735838448,NaN,17.314042606957365,2.0
2696.0,7494.254491758646,13001.525255460747,193.95792116297463,108.94342942925852,9.06527840969706,1.9490508236621296,379.4296745622531,33.98406967907021,1.0
2696.0,29191.306289648423,27369.38909848714,147.40549041526026,163.92519752314703,11.094111383707938,2.2872149035498777,468.07754771970707,19.19246283185454,1.0
2696.0,36674.60222510228,31812.15064510636,143.86747738190172,67.45592903471068,8.953982546182472,2.008283356557024,525.6560179452799,31.9074031490832,1.0
2696.0,5711.6237081574,20498.90474205428,163.5631212898792,287.8698827524801,9.122179863228316,6.172528688588036,NaN,22.722957484950513,3.0
2696.0,39431.78230784963,3979.4703717502725,144.47842537468463,139.0112371520949,7.636683933244381,3.2445772154918613,NaN,23.42448686573796,2.0
2697.0,28803.10796009564,14797.456366995131,168.90882419616213,87.59785880991838,10.509140605812611,1.6907638168385828,273.17322327700975,31.20016425937058,1.0
2697.0,29111.66444466482,27361.562265954653,180.783279390593,163.06000223880542,10.502898038323497,2.2321957060564706,410.80400475681586,24.707632262826504,1.0
2697.0,39470.28578568355,3893.2219417981723,179.28700364966693,92.89921552412932,7.665239748875988,2.013619640826592,535.0292710746021,34.51880916753888,1.0
2697.0,7380.046248687335,618.8961030091092,146.447267155029,165.0362940282111,8.415186069564054,4.3284057914196605,NaN,24.15461052730754,2.0
2698.0,7414.675393788504,13022.24642099674,152.20800758381938,74.008907762576,9.473865065721306,1.879827715281416,412.2898740143972,31.541162789372983,1.0
2698.0,28939.3241850284,27233.905438708116,138.05753380615508,128.1594402341406,11.050215604278444,1.9997588057083662,340.30583902759116,20.023012043411317,1.0
2699.0,27708.982747276998,27243.838300617863,151.8616898003466,74.54812319862587,10.666254253055344,2.2393575571971716,505.54132977605985,33.4438071510161,1.0
2699.0,28846.270869626547,14758.183096417022,190.90875105980996,95.84835451205636,9.907995421471563,2.0255653936903557,405.59394174251383,36.948076161296676,1.0
2699.0,7367.853604608402,535.639233363397,131.40972964627278,183.59934385816211,8.685230886710183,3.64284923895414,NaN,17.747755457449262,2.0
2700.0,5702.540044509424,20557.941612469796,133.4549369137287,55.066227837511114,9.162956666354939,2.160203495924156,508.80742743298424,34.129916359160255,1.0
2700.0,27888.682713978633,27373.979053825213,213.0499731421209,157.93792627061762,9.997517890918273,2.4947283507677755,600.6582051510148,33.05986368579735,1.0
2700.0,28819.818825712515,14833.802730635294,159.80736164022653,255.570381113806,10.523384095660338,5.9893102433235805,NaN,23.66133343250131,3.0
2701.0,21617.560005374093,5547.620570965666,196.60916870369527,103.8137744685877,9.542470998404452,2.1056750451064814,396.25044110188037,36.996839760321926,1.0
2701.0,28224.478386027185,27507.58653846353,162.23221260341634,158.17120466791238,10.724537185413906,2.2612129566250854,469.4588490554692,22.028848351762843,1.0
2701.0,39449.27496401286,3903.688523683095,147.0416752426632,87.27376903504123,7.712870534045198,1.7305297503520838,414.53819062831417,26.464569240646224,1.0
2702.0,28311.935096859674,27500.630899819487,150.8887298788229,133.3472320872596,11.410140308453437,2.246725584342335,443.59644300168725,22.403966376176736,1.0
2702.0,9217.158338394953,1502.0144746208025,139.09887120773575,977.6674121575392,8.933881992362695,15.723827287495762,NaN,11.697424239225017,8.0
2702.0,18684.929176904563,11129.339146772545,166.1789947782778,162.9645009598971,11.185683281707078,4.678565739838957,NaN,31.13017768972395,2.0
2703.0,28231.629848466495,27642.375938230638,165.96055501343628,154.50736193699439,10.240995015273334,1.6079630109080256,243.05061666852438,21.236656566538727,1.0
2704.0,28236.171052367787,27591.18667330005,188.7832188145936,104.42040789333437,9.362108305006167,2.2410326933001548,574.7146590209799,35.74061362470524,1.0
2704.0,28781.482258156324,14813.940416640615,155.02727653172093,76.86488807026046,11.057315387538202,2.053073052463432,395.09137501250166,32.521674598637965,1.0
2704.0,30722.900579111378,34492.48275142335,170.2721629445399,134.8506662571232,8.93678268912906,2.038617256884082,411.671793357086,25.187594145866388,1.0
2704.0,39461.010185661435,3936.7587196219765,157.01917580986262,745.9578135432756,7.577832791164007,15.787443483132392,NaN,18.3375851782196,9.0
2705.0,28804.02851336186,14765.279117950306,154.91246955894846,79.84502259672041,10.311196410469652,2.4375077040963893,550.2945928977445,33.98155562410826,1.0
2705.0,33831.36783403463,5252.895463119886,156.54758218647427,71.53206338253369,8.52330134665222,1.916376004741776,491.44011795146054,33.73767015214937,1.0
2707.0,18714.106547132506,11118.166884021888,193.63392685426842,114.68299197120689,9.96362436856228,1.591109691849807,234.16586033917275,30.629018912316344,1.0
2707.0,34658.963613753556,35634.13164141504,163.63026408173337,89.60349590224743,8.090524183273523,1.7225508495388893,403.3123416923312,29.690796962453394,1.0
2709.0,32400.555076361794,33481.334095066166,157.57091251649626,116.44272771894622,9.531286202610056,1.752824770482143,386.78649328296507,24.122810769119734,1.0
2710.0,28763.797684446406,14802.194565190344,123.51845694772776,59.718475716666084,10.535373273471459,2.210689739187179,516.2371290834656,29.32303452754437,1.0
2711.0,39418.48290531496,3987.128259854257,121.2525216635012,52.569703474987314,7.91110886224146,1.9522897344217305,553.6877420214804,29.876291221746747,1.0
2712.0,28826.876346883404,14841.30369042872,135.49803556239286,72.70289723589612,10.941181647772337,2.1396236895839875,404.7778383900324,28.65349091017782,1.0
2713.0,34236.76429394539,28784.74494709759,150.8124604865409,85.27736710197905,9.695517285165584,2.2225829508270056,490.8797073086343,30.056957339379316,1.0
2714.0,34360.015377229654,29180.926375613068,174.87960576578604,100.07854621374567,8.675472827098655,2.088590499276417,498.6519183470413,32.13131617773531,1.0
2716.0,34237.14325868609,31478.95507749008,226.77047557218725,137.9845658666938,9.18125192292813,2.5849291060543926,591.7111624189224,40.889675396925576,1.0
2718.0,9230.74766597764,1517.7270502922765,105.0895501731921,47.510642031442764,8.980988071278174,1.665106555756086,382.5239733973614,25.62959665461506,1.0
2718.0,36421.26547633675,29530.076646538633,121.65708887406825,55.08174500515819,8.441420210770389,1.5152071593976604,364.230546779555,27.182046395334414,1.0
2718.0,39437.08371929596,3947.3882438006367,121.68123006596046,186.01502394705585,8.332718207897607,5.629722521509711,NaN,19.17817375430656,3.0
2720.0,39468.68027867517,3999.6742010671596,179.27501604646895,86.33160146327958,7.617703038787956,2.06108156405907,460.74289221919327,36.705224591707434,1.0
2720.0,36421.46789108039,33908.182030281176,130.36484561052413,255.472817675233,8.12014296652943,7.206718991129349,NaN,19.158389930688713,4.0
2722.0,28778.189638854776,14753.948729573563,124.6422156450958,70.54494312441771,10.566774121003759,1.9368498499221982,355.1627162919526,25.48145757471015,1.0
2724.0,28805.48437708016,14801.810703917912,137.50985838388334,65.58062938544101,10.594737847887645,2.100574715174382,428.3499720096791,31.133965208704193,1.0
2724.0,39455.2460052273,3994.8422564343077,122.41747913554494,277.8868717563341,8.102735400675801,7.237690815443278,NaN,16.281945187779645,4.0
2725.0,39436.953136502794,3918.1803079838865,147.61661503152203,77.3920142380146,7.732911784394223,1.6052415438810628,356.9584631648691,28.129037577874552,1.0
2728.0,33320.58978340233,23957.813805015452,194.07960662978718,112.02884088505424,9.849040467382768,2.0361529320407734,434.0841021655911,33.93556718985193,1.0
2729.0,36466.932461601486,33904.2808873559,148.76632649061347,83.17042397722517,7.121983698575199,1.718336406183081,467.213837621519,27.624285590718916,1.0
2729.0,39450.77230374473,3934.0568122988425,163.1157151391903,199.7675982590394,7.847535484193467,3.456892893911657,NaN,22.026613055847573,2.0
2730.0,36406.94578894263,33950.10906635935,167.039114156915,163.4373278493261,7.879604167278938,3.17223092441069,NaN,25.346241005923016,2.0
2731.0,21584.438831382016,5424.321658886196,202.86990045958518,107.17155662309531,10.128947053244847,2.066053167948707,416.17493783732,37.49609706509954,1.0
2731.0,39458.96898034223,3888.5900001630694,181.01632805674024,630.4051556560246,7.7381132432571675,11.732794324457446,NaN,21.73609995682371,6.0
2732.0,21605.98577520421,5496.634958674129,171.80949831137102,100.66289358500724,10.203302860098507,2.028171628400888,432.64963512782043,30.902082205753832,1.0
2733.0,5946.470871028195,7803.637291978095,181.89736401485214,129.2507885262788,9.14032559678865,2.0399299053428415,411.44990849651526,28.21691815661417,1.0
2734.0,21647.487601644272,5419.881397314585,215.64838781875721,113.603531961241,9.288117747651844,2.278298099593534,515.345293325933,41.12687112734551,1.0
2735.0,21628.810534179534,5503.88054309828,140.4232695207278,68.18924950961194,10.412937381856928,2.149110151428864,466.8061252987811,31.44541741004036,1.0
2736.0,5949.828880640958,7812.53987467078,151.81517434697673,206.56365903051264,9.645477644009702,2.9416933341404934,640.6577725742161,18.418713363788022,1.0
2737.0,36414.62592681932,33986.600909577406,127.0390912150188,56.15625499119024,7.763922959627128,2.0424839607684606,589.3209735641016,30.839118534856837,1.0
2737.0,39456.255946378216,3960.1392702587414,155.33264879145128,91.96055062525764,7.654506486280626,1.8781431508858213,451.0559476178563,28.04192458953821,1.0
2737.0,28805.401466724135,14789.78969309622,140.02082873605804,151.95452807221457,10.320022762075002,3.83082761286466,NaN,22.62590792025229,2.0
2739.0,21623.821799773254,5565.160285011098,197.667434279582,155.46222017265006,9.838551584774622,2.036931086967532,403.7853086600307,27.815208826222023,1.0
2739.0,5934.9206054314645,7805.418283241568,146.57344571782593,388.8750805346118,9.238137097375962,6.337509329938418,NaN,15.372885123519112,3.0
2740.0,21643.02876415348,5482.592938803442,222.3706710798065,159.85037191650733,9.423775304364392,2.777064018884722,745.6858624832137,36.83150892953741,1.0
