Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	22884.7	5203.3	22884.7	5203.3	1734.32031	23631.16211	471.23538	0.62144	1.84452	740.09473	25565.73633	267	1	-1	1	-397	-396.521	5096.46184	5.46635	22884.7	5203.3	22884.7	5203.3
Alexa405/Alexa647	22887.8	5227.7	22887.8	5227.7	1280.69446	34049.01563	441.02936	0.56159	1.80486	935.73181	32936.14063	143	2	-1	1	-340	-340	7343.24905	4.92599	22887.8	5227.7	22887.8	5227.7
Alexa405/Alexa647	22892.9	5223.5	22892.9	5223.5	1060.21594	42943.61719	455.64792	0.24485	1.92520	741.17633	42111.19922	275	3	-1	1	-378	-377.355	9261.52109	4.53890	22892.9	5223.5	22892.9	5223.5
Alexa405/Alexa647	22916.8	5221.3	22916.8	5221.3	1090.88916	35234.90234	469.60034	1.47579	1.63167	761.01514	33925.64063	162	2	-1	1	-371	-371	7599.00568	4.94733	22916.8	5221.3	22916.8	5221.3
Alexa405/Alexa647	22928.7	5206.1	22923.0	5206.6	1161.22290	94914.74219	463.01044	1.03975	1.72610	486.76913	90652.93750	1326	5	-1	1	-370	-352.629	20469.97770	2.50007	22928.7	5206.1	22923.0	5206.6
Alexa405/Alexa647	22941.2	5166.9	22940.9	5167.0	1244.76758	31229.23828	460.01431	0.80051	1.78204	572.60498	29586.54883	545	2	-1	1	-371	-364.734	6735.11613	4.80755	22941.2	5166.9	22940.9	5167.0
Alexa405/Alexa647	22930.4	5193.7	22924.1	5194.3	1246.42773	95528.70313	473.32248	0.88375	1.78034	449.26529	89830.32031	1412	5	-1	1	-394	-375.834	20602.38882	2.51646	22930.4	5193.7	22924.1	5194.3
Alexa405/Alexa647	22933.5	5212.1	22926.6	5212.7	1473.44824	37827.10938	475.19751	1.13912	1.72007	447.55432	35607.10938	2161	2	-1	1	-391	-368.777	8158.05920	4.03050	22933.5	5212.1	22926.6	5212.7
Alexa405/Alexa647	26187.7	3596.1	26184.7	3596.4	1339.08386	8646.14941	324.39005	0.20960	0.95253	539.71844	7990.03955	922	1	-1	1	32	45.6385	1864.68911	6.16179	26187.7	3596.1	26184.7	3596.4
Alexa405/Alexa647	26953.5	4146.1	26946.6	4146.8	1659.73682	10822.88477	325.99576	0.26033	1.05477	449.73199	10596.70020	2086	1	-1	1	-6	16.0874	2334.13909	4.96160	26953.5	4146.1	26946.6	4146.8
Alexa405/Alexa647	22877.6	5237.1	22877.6	5237.1	1174.91199	82445.25000	471.18097	0.61013	1.84738	671.07019	79253.36719	437	4	-1	1	-397	-392.983	17780.71973	2.96178	22877.6	5237.1	22877.6	5237.1
Alexa405/Alexa647	22873.9	5277.3	22873.9	5277.3	1067.70752	26866.29102	396.82474	0.16646	1.73849	933.87091	27193.03516	188	2	-1	1	-254	-254	5794.17238	5.03926	22873.9	5277.3	22873.9	5277.3
Alexa405/Alexa647	22874.2	5282.3	22871.3	5282.6	1663.25562	19647.79492	438.77057	0.32178	1.86784	597.61786	19329.19727	929	1	-1	1	-343	-329.297	4237.38099	5.30709	22874.2	5282.3	22871.3	5282.6
