Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	24362.0	6483.4	24405.3	6465.0	1081.74158	10799.03516	403.35806	1.16259	0.68500	390.93448	10169.29297	4896	1	-1	1	312	321.403	2328.99552	6.60254	24362.0	6483.4	24405.3	6465.0
Alexa405/Alexa647	24375.5	6483.8	24418.9	6465.4	1083.71387	21858.23047	412.68561	0.99008	0.65464	402.88361	20840.14453	4889	2	-1	1	338	347.403	4714.09899	4.83566	24375.5	6483.8	24418.9	6465.4
Alexa405/Alexa647	24894.6	6386.7	24937.9	6368.3	1093.02734	8394.36426	353.78421	0.93983	0.86306	448.67654	8021.08643	2520	1	-1	1	82	91.4029	1810.38736	6.84143	24894.6	6386.7	24937.9	6368.3
Alexa405/Alexa647	24328.7	6539.7	24372.0	6521.3	1183.39392	12888.59277	421.30646	1.00499	0.64711	413.62326	12592.18555	4516	1	-1	1	355	364.403	2779.64414	6.24676	24328.7	6539.7	24372.0	6521.3
Alexa405/Alexa647	24305.9	6557.0	24349.2	6538.6	1501.39758	105727.20313	365.26294	1.27126	0.99899	420.75751	101050.64063	5969	9	-1	1	-7	2.40294	22801.86872	1.80824	24305.9	6557.0	24349.2	6538.6
Alexa405/Alexa647	24307.9	6554.1	24351.2	6535.7	1108.46057	44152.94922	399.74780	1.41227	0.71973	456.54413	44585.82031	4511	4	-1	1	293	302.403	9522.33410	3.34904	24307.9	6554.1	24351.2	6535.7
Alexa405/Alexa647	24311.7	6547.6	24355.0	6529.2	3084.45947	60189.93750	353.95636	0.72610	1.07810	427.60886	56514.11328	6536	4	-1	1	-34	-24.5971	12980.98325	2.16399	24311.7	6547.6	24355.0	6529.2
Alexa405/Alexa647	24310.3	6550.2	24353.6	6531.8	1260.92383	121624.45313	395.33771	1.23046	0.70551	438.54163	119604.37500	4519	9	-1	1	289	298.403	26230.38093	1.85009	24310.3	6550.2	24353.6	6531.8
Alexa405/Alexa647	24316.7	6554.0	24360.0	6535.6	1420.52966	11832.54004	368.44598	1.39624	0.99238	384.53363	11223.65918	6180	1	-1	1	-6	3.40294	2551.88841	5.34010	24316.7	6554.0	24360.0	6535.6
Alexa405/Alexa647	24314.2	6556.2	24357.5	6537.8	1082.51563	41989.36328	413.23346	1.41833	1.44215	396.38394	40545.68750	7507	3	-1	1	-226	-216.597	9055.72001	3.24622	24314.2	6556.2	24357.5	6537.8
